year,dimd,sex,cod,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+  
1990,1,Female,09 All other cancers (C00-D48),0,3,4,1,8,5,4,14,16,23,45,69,143,199,311,301,332,288,204,76
1990,1,Female,10 Diseases of the respiratory system,24,7,0,3,3,8,5,1,7,17,29,43,103,209,374,430,633,700,725,687
1990,1,Female,11 Diabetes,0,1,1,0,0,2,1,0,1,4,5,8,20,42,77,85,100,114,67,36
1990,1,Female,12 Ischaemic heart disease,0,0,0,0,0,3,1,5,7,29,39,141,250,561,960,"1,162","1,691","1,702","1,271",730
1990,1,Female,13 Stroke (cerebrovascular),0,0,0,0,2,2,8,11,12,18,25,46,89,149,288,492,803,"1,037",921,540
1990,1,Female,14 Other circulatory,3,1,0,3,4,2,1,6,10,8,22,39,58,115,221,274,428,534,511,413
1990,1,Female,15 Intentional injuries,1,0,0,0,6,6,11,11,10,12,13,6,3,11,10,7,9,6,2,1
1990,1,Female,16 Unintentional injuries,3,22,12,11,13,17,15,11,23,10,14,13,23,23,27,41,62,72,74,41
1990,1,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,0,5,8,19,47,98,161,183,156
1990,1,Female,18 All other causes,413,53,8,17,26,37,43,31,45,69,69,78,132,178,309,314,562,657,647,533
1990,1,Female,19 Neonatal,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,2,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,0,2,4,6,16,21,15,24,4,2,0
1990,2,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,1,1,2,5,12,24,52,97,171,162,162,115,64,14
1990,2,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,1,5,5,17,31,48,96,164,228,221,249,167,56,16
1990,2,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,4,2,4,5,6,9,8,11,13,26,31,49,75,62,64,52,17,14
1990,2,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,7,29,62,93,199,439,645,629,530,340,109,20
1990,2,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,1,4,18,58,97,115,187,166,72,27
1990,2,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3,0,0
1990,2,Male,09 All other cancers (C00-D48),0,5,1,4,4,9,10,19,15,28,42,91,127,208,314,266,310,217,94,26
1990,2,Male,10 Diseases of the respiratory system,18,9,3,3,5,6,12,9,10,24,28,43,102,229,475,551,783,706,489,250
1990,2,Male,11 Diabetes,0,0,0,0,0,0,0,2,5,10,6,12,23,27,55,50,79,67,34,10
1990,2,Male,12 Ischaemic heart disease,2,0,0,0,1,2,6,17,41,118,200,346,597,938,"1,504","1,541","1,617","1,116",523,195
1990,2,Male,13 Stroke (cerebrovascular),1,0,0,0,1,4,2,4,7,14,29,50,91,177,316,361,564,540,316,112
1990,2,Male,14 Other circulatory,0,4,2,1,1,7,8,4,14,18,29,46,80,153,255,285,366,353,197,101
1990,2,Male,15 Intentional injuries,0,2,0,1,10,45,37,38,19,36,25,23,24,8,17,15,7,7,1,0
1990,2,Male,16 Unintentional injuries,5,19,22,13,70,88,76,43,45,44,32,33,42,34,45,37,42,40,22,7
1990,2,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,27,70,84,44,22
1990,2,Male,18 All other causes,411,24,12,20,37,62,62,81,86,97,106,102,135,188,304,298,428,421,261,136
1990,2,Male,19 Neonatal,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,2,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,1,2,2,9,6,6,7,18,12,3,2
1990,2,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,2,7,15,18,40,76,120,126,156,152,98,63
1990,2,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,1,0,1,3,8,8,21,50,80,121,144,207,203,131,61
1990,2,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,1,4,1,2,2,4,5,2,4,10,13,24,34,56,72,64,56,45,26
1990,2,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,1,0,0,0,0,0,2,1,14,28,39,101,169,279,247,241,135,62,21
1990,2,Female,07 Malignant neoplasm of breast,0,0,0,0,0,1,2,10,16,42,63,81,105,164,169,161,191,153,117,68
1990,2,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,1,10,16,22,10,13,18,31,40,21,22,12,9,2
1990,2,Female,09 All other cancers (C00-D48),1,2,4,3,8,4,12,12,13,26,32,72,119,200,273,256,324,291,176,98
1990,2,Female,10 Diseases of the respiratory system,14,6,0,0,3,3,4,2,7,15,13,37,77,172,264,345,495,638,654,707
1990,2,Female,11 Diabetes,0,0,0,0,1,1,0,1,0,0,7,10,23,39,45,76,103,128,81,44
1990,2,Female,12 Ischaemic heart disease,1,0,0,0,0,0,2,4,3,21,40,93,191,429,792,983,"1,408","1,502","1,157",739
1990,2,Female,13 Stroke (cerebrovascular),1,1,0,0,0,1,1,2,14,14,19,31,68,115,264,389,725,958,839,604
1990,2,Female,14 Other circulatory,1,1,1,0,0,5,8,5,4,9,18,22,44,100,195,264,419,529,558,423
1990,2,Female,15 Intentional injuries,0,0,0,0,4,6,15,13,7,12,7,5,4,7,10,11,8,4,1,1
1990,2,Female,16 Unintentional injuries,5,10,5,11,14,12,14,13,15,17,14,13,19,17,28,28,54,86,65,62
1990,2,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,50,92,148,176,154
1990,2,Female,18 All other causes,284,34,14,9,25,37,40,33,51,45,46,77,95,155,259,319,532,674,689,559
1990,2,Female,19 Neonatal,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,3,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,1,0,0,4,1,9,15,17,20,13,8,5,0
1990,3,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,1,1,1,0,7,11,12,23,40,90,139,128,147,101,59,12
1990,3,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,3,1,3,4,44,55,87,161,222,250,236,164,62,17
1990,3,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,2,3,2,0,5,12,8,13,16,15,32,35,38,71,66,63,57,24,7
1990,3,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,3,9,16,42,78,190,353,525,501,487,326,108,22
1990,3,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,1,6,16,38,86,146,158,164,84,26
1990,3,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,1,0,0,0
1990,3,Male,09 All other cancers (C00-D48),0,3,4,4,6,8,15,12,21,29,45,76,126,195,323,268,301,220,96,32
1990,3,Male,10 Diseases of the respiratory system,22,4,1,2,3,3,8,13,15,23,28,46,64,159,364,466,678,684,442,236
1990,3,Male,11 Diabetes,0,0,0,0,1,2,1,2,3,4,2,6,22,35,50,44,67,75,30,11
1990,3,Male,12 Ischaemic heart disease,0,2,1,0,0,1,3,8,37,100,179,310,518,872,"1,368","1,409","1,525","1,172",572,223
1990,3,Male,13 Stroke (cerebrovascular),0,2,0,0,0,3,3,7,6,14,27,44,89,143,303,346,594,504,278,115
1990,3,Male,14 Other circulatory,1,0,0,0,3,5,8,6,12,17,31,54,80,130,256,292,372,317,199,104
1990,3,Male,15 Intentional injuries,1,1,0,0,8,43,38,33,33,25,21,22,21,16,16,11,9,12,6,0
1990,3,Male,16 Unintentional injuries,8,19,16,15,66,100,50,37,32,49,42,28,43,39,36,35,43,40,26,8
1990,3,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,1,0,1,1,9,17,32,70,96,69,25
1990,3,Male,18 All other causes,321,33,14,13,33,53,80,52,61,84,93,101,122,148,267,276,419,359,273,123
1990,3,Male,19 Neonatal,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,3,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,1,0,1,2,3,4,4,12,5,11,5,8,3
1990,3,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,2,0,4,8,17,17,35,73,85,111,136,170,125,57
1990,3,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,1,3,3,11,30,34,82,129,131,192,187,126,67
1990,3,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,5,0,2,2,4,6,3,3,4,8,14,23,35,62,63,75,72,45,14
1990,3,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,2,4,14,19,42,67,177,230,214,216,124,58,24
1990,3,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,2,8,20,33,65,84,133,113,160,167,152,165,123,68
1990,3,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,2,10,19,7,17,17,16,18,21,25,31,17,14,3
1990,3,Female,09 All other cancers (C00-D48),0,3,3,5,4,1,5,10,16,31,35,67,97,182,276,246,327,302,198,89
1990,3,Female,10 Diseases of the respiratory system,11,6,1,1,5,7,6,3,6,8,17,20,52,132,233,279,412,581,638,719
1990,3,Female,11 Diabetes,0,0,0,1,0,0,2,2,3,5,3,4,16,31,44,59,100,104,74,56
1990,3,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,8,10,25,28,75,139,331,693,958,"1,394","1,486","1,193",683
1990,3,Female,13 Stroke (cerebrovascular),1,0,2,0,1,1,2,4,9,19,28,34,54,87,221,354,734,990,889,647
1990,3,Female,14 Other circulatory,1,3,0,3,0,1,4,3,2,9,13,24,37,83,158,211,416,496,534,518
1990,3,Female,15 Intentional injuries,0,2,0,0,3,8,9,10,6,4,12,4,4,5,10,11,8,7,5,1
1990,3,Female,16 Unintentional injuries,2,9,4,8,15,15,15,16,16,10,11,11,16,15,27,46,61,73,60,43
1990,3,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,42,85,168,216,159
1990,3,Female,18 All other causes,223,29,6,11,13,21,23,36,25,39,58,52,107,130,213,293,490,679,641,581
1990,3,Female,19 Neonatal,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,4,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,1,0,2,1,0,3,1,6,8,10,21,13,12,12,2,2
1990,4,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,3,1,4,7,8,27,50,94,127,138,150,122,60,15
1990,4,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,1,0,0,0,1,2,0,2,13,21,41,87,129,212,214,220,125,78,21
1990,4,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",1,3,4,4,5,5,8,7,9,17,13,20,30,50,65,86,84,64,21,11
1990,4,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,3,14,31,71,121,319,472,444,492,292,121,22
1990,4,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,1,2,2,17,37,99,152,181,167,95,31
1990,4,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,1,1,0,1,0
1990,4,Male,09 All other cancers (C00-D48),2,2,1,2,6,10,16,13,18,32,51,69,121,174,249,249,288,205,109,40
1990,4,Male,10 Diseases of the respiratory system,13,4,1,0,3,0,12,13,12,11,10,36,58,145,313,439,661,620,460,221
1990,4,Male,11 Diabetes,0,2,0,0,0,0,1,2,2,3,5,7,18,26,41,60,61,65,37,14
1990,4,Male,12 Ischaemic heart disease,0,0,0,0,0,1,3,11,20,82,158,242,475,799,"1,250","1,334","1,553","1,159",599,194
1990,4,Male,13 Stroke (cerebrovascular),0,0,0,1,1,3,5,7,10,13,28,30,67,122,217,382,530,544,335,133
1990,4,Male,14 Other circulatory,2,1,1,1,4,4,7,8,15,19,29,25,74,130,207,292,377,347,210,122
1990,4,Male,15 Intentional injuries,0,2,1,1,7,33,36,24,38,27,24,23,18,9,13,13,9,11,5,0
1990,4,Male,16 Unintentional injuries,4,14,10,6,64,79,68,41,44,35,15,31,31,30,43,28,42,45,30,9
1990,4,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,0,4,9,13,29,55,91,74,27
1990,4,Male,18 All other causes,244,37,6,8,33,42,52,54,51,69,73,80,103,143,235,258,373,427,260,152
1990,4,Male,19 Neonatal,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,4,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,1,0,0,0,0,0,1,1,1,6,3,6,8,12,12,3,1
1990,4,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,0,3,9,12,16,40,55,104,111,157,155,120,65
1990,4,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,1,3,9,14,28,34,71,106,138,184,180,124,53
1990,4,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,3,1,0,2,7,3,5,1,10,14,18,37,60,71,60,69,49,15
1990,4,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,0,4,8,20,27,55,139,206,192,190,146,61,17
1990,4,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,4,18,24,47,59,88,99,147,176,176,169,139,109,65
1990,4,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,4,7,15,12,12,19,15,25,22,21,20,13,6,5
1990,4,Female,09 All other cancers (C00-D48),2,1,7,3,6,4,8,9,20,40,40,68,113,180,292,249,317,290,197,106
1990,4,Female,10 Diseases of the respiratory system,5,3,1,2,0,3,6,2,4,6,11,28,33,99,179,240,378,551,607,720
1990,4,Female,11 Diabetes,0,0,0,0,0,0,0,1,6,3,3,6,11,26,27,54,85,93,72,50
1990,4,Female,12 Ischaemic heart disease,1,0,0,0,0,1,0,1,5,12,29,59,131,350,536,805,"1,247","1,399","1,174",739
1990,4,Female,13 Stroke (cerebrovascular),0,0,0,0,1,6,4,6,9,12,14,22,47,90,193,345,688,932,944,677
1990,4,Female,14 Other circulatory,0,0,0,2,2,1,2,1,5,5,10,20,37,67,169,225,408,537,589,559
1990,4,Female,15 Intentional injuries,0,1,0,0,2,9,7,5,9,7,8,5,5,11,12,3,6,3,8,1
1990,4,Female,16 Unintentional injuries,1,10,6,7,10,19,14,7,11,9,8,10,10,21,28,24,45,68,65,45
1990,4,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,36,91,164,193,159
1990,4,Female,18 All other causes,218,20,4,1,17,20,31,22,26,43,39,60,94,119,192,302,463,644,620,546
1990,4,Female,19 Neonatal,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,5,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,2,0,0,2,1,1,3,10,14,14,11,9,2,0
1990,5,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,2,2,7,12,26,54,102,134,133,164,124,60,25
1990,5,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,1,1,11,33,43,75,125,201,193,230,160,85,16
1990,5,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,0,2,1,4,7,4,7,7,13,14,18,21,49,65,93,79,63,23,6
1990,5,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,1,0,2,5,14,34,67,133,248,404,426,421,287,131,27
1990,5,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,1,0,1,1,5,15,39,94,143,198,195,108,26
1990,5,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,4,2,0,0
1990,5,Male,09 All other cancers (C00-D48),0,5,5,1,7,9,12,15,23,35,34,72,111,161,230,217,288,223,105,33
1990,5,Male,10 Diseases of the respiratory system,6,3,1,1,6,2,9,12,9,10,19,22,59,144,256,370,604,649,461,260
1990,5,Male,11 Diabetes,0,0,0,0,0,0,1,0,4,3,5,12,13,33,43,39,68,65,42,12
1990,5,Male,12 Ischaemic heart disease,0,0,0,0,0,2,3,9,24,85,168,241,437,714,"1,166","1,304","1,547","1,293",604,215
1990,5,Male,13 Stroke (cerebrovascular),0,0,0,0,1,1,3,3,11,12,20,32,59,111,231,319,563,555,330,120
1990,5,Male,14 Other circulatory,4,1,1,0,3,3,6,3,7,17,20,33,54,111,215,252,393,361,242,126
1990,5,Male,15 Intentional injuries,0,1,0,1,7,32,27,33,24,23,30,23,22,14,22,16,14,5,7,0
1990,5,Male,16 Unintentional injuries,1,9,8,10,57,74,50,37,33,39,38,26,23,25,25,31,40,48,28,10
1990,5,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,38,70,98,99,40
1990,5,Male,18 All other causes,213,27,7,11,23,34,48,49,43,73,70,72,103,123,213,274,410,454,311,173
1990,5,Male,19 Neonatal,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,5,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,1,1,0,4,3,6,6,12,5,5,5,1
1990,5,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,1,5,13,9,16,35,48,86,108,148,166,132,82
1990,5,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,1,2,5,3,12,22,30,57,114,137,169,213,123,58
1990,5,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,0,0,3,3,4,4,5,11,9,11,29,28,62,49,82,69,48,20
1990,5,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,5,11,18,32,58,95,197,210,181,123,43,24
1990,5,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,5,14,28,39,62,96,90,124,180,164,133,151,116,59
1990,5,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,2,3,1,15,14,15,12,9,10,22,15,18,10,11,5
1990,5,Female,09 All other cancers (C00-D48),0,1,4,1,3,3,8,9,14,26,44,79,117,146,253,260,294,298,210,87
1990,5,Female,10 Diseases of the respiratory system,7,2,2,2,2,2,4,2,4,8,6,22,44,78,160,213,383,539,671,753
1990,5,Female,11 Diabetes,0,0,0,0,0,0,1,2,1,1,4,3,16,26,32,57,90,99,70,45
1990,5,Female,12 Ischaemic heart disease,0,0,0,0,0,0,1,2,7,11,22,43,118,269,508,767,"1,239","1,438","1,149",689
1990,5,Female,13 Stroke (cerebrovascular),0,0,0,1,1,2,5,2,5,14,18,20,34,72,183,379,659,939,901,696
1990,5,Female,14 Other circulatory,0,0,1,0,1,3,4,4,5,4,11,21,35,79,150,200,406,536,532,537
1990,5,Female,15 Intentional injuries,0,1,0,0,2,4,11,9,6,6,10,5,5,8,10,10,6,6,1,1
1990,5,Female,16 Unintentional injuries,1,5,5,4,18,15,10,6,5,14,8,14,8,17,22,34,52,71,56,59
1990,5,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,1,0,0,4,11,22,47,102,235,209,178
1990,5,Female,18 All other causes,162,16,9,4,21,20,22,27,30,43,51,56,92,123,205,280,437,667,690,622
1990,5,Female,19 Neonatal,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,6,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,3,0,0,0,0,0,2,1,0,1,5,8,7,12,15,14,8,3,1
1990,6,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,1,2,3,8,13,23,51,87,125,133,147,137,59,23
1990,6,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,3,5,10,29,43,62,110,182,204,215,155,83,18
1990,6,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,4,1,1,7,4,7,3,6,12,12,30,39,45,66,74,69,60,29,5
1990,6,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,0,3,17,31,68,128,218,383,394,392,252,107,29
1990,6,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,0,3,4,28,38,85,134,208,209,99,41
1990,6,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,0,0
1990,6,Male,09 All other cancers (C00-D48),0,5,2,0,5,6,5,11,9,34,48,90,89,153,226,218,259,198,127,35
1990,6,Male,10 Diseases of the respiratory system,7,1,1,1,2,5,6,6,13,12,17,20,57,102,242,345,524,603,472,309
1990,6,Male,11 Diabetes,0,0,0,0,2,0,0,2,0,3,2,8,9,19,33,57,73,78,47,18
1990,6,Male,12 Ischaemic heart disease,0,1,0,0,1,0,4,5,29,69,128,210,387,648,"1,106","1,210","1,491","1,210",672,260
1990,6,Male,13 Stroke (cerebrovascular),0,1,0,0,0,1,0,5,5,11,15,34,56,117,237,320,558,590,356,143
1990,6,Male,14 Other circulatory,2,2,0,0,3,1,3,1,8,15,11,32,58,113,196,238,387,351,236,154
1990,6,Male,15 Intentional injuries,0,0,0,0,13,32,32,21,36,41,26,17,17,16,15,11,10,11,3,1
1990,6,Male,16 Unintentional injuries,4,6,7,8,58,74,55,26,34,39,29,39,32,37,34,35,49,46,24,17
1990,6,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,0,2,5,6,24,51,81,124,107,44
1990,6,Male,18 All other causes,199,21,13,4,27,41,38,42,62,57,63,70,78,141,180,256,360,448,337,179
1990,6,Male,19 Neonatal,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,6,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,1,0,0,0,0,0,3,0,2,1,4,4,8,6,7,6,5,3
1990,6,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,0,2,2,9,20,15,44,64,111,105,164,145,110,67
1990,6,Female,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,0,6,5,10,22,41,59,103,128,171,194,132,58
1990,6,Female,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,3,2,1,3,4,2,3,3,9,8,14,21,29,45,55,88,63,47,21
1990,6,Female,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,1,1,4,6,15,31,58,133,170,135,162,101,38,21
1990,6,Female,07 Malignant neoplasm of breast,0,0,0,0,0,0,2,8,27,60,69,126,102,140,172,147,172,165,119,79
1990,6,Female,08 Malignant neoplasm of cervix,0,0,0,0,0,0,3,3,10,10,13,5,5,7,20,16,15,14,8,1
1990,6,Female,09 All other cancers (C00-D48),0,4,2,6,2,5,6,14,22,32,46,81,104,164,248,250,326,260,197,105
1990,6,Female,10 Diseases of the respiratory system,4,2,0,1,3,3,4,1,5,5,11,25,35,69,149,183,359,538,643,842
1990,6,Female,11 Diabetes,0,0,0,0,0,0,1,1,2,1,1,6,8,14,32,52,85,97,83,52
1990,6,Female,12 Ischaemic heart disease,0,0,0,0,0,0,0,1,9,8,22,41,109,250,467,744,"1,154","1,476","1,244",786
1990,6,Female,13 Stroke (cerebrovascular),0,0,1,0,0,1,1,3,5,9,11,20,37,91,188,318,700,"1,098","1,025",730
1990,6,Female,14 Other circulatory,1,5,0,0,2,5,1,2,6,12,13,13,31,48,109,187,352,518,573,550
1990,6,Female,15 Intentional injuries,0,0,0,1,1,3,4,5,9,6,10,4,6,9,5,4,7,4,6,0
1990,6,Female,16 Unintentional injuries,2,5,4,6,18,17,15,11,4,15,6,7,8,12,21,25,53,64,57,47
1990,6,Female,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,0,1,9,25,63,129,237,260,231
1990,6,Female,18 All other causes,135,11,6,4,12,16,12,22,30,23,25,35,76,132,164,230,475,625,680,679
1990,6,Female,19 Neonatal,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,Male,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,0,0,0,0,2,4,3,9,11,17,8,5,5,0
1990,7,Male,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,1,0,2,1,15,14,28,42,79,120,129,140,124,76,28
1990,7,Male,03 Malignant neoplasms of digestive organs except liver and intrahepatic bile ducts or colorectal,0,0,0,0,0,0,0,1,8,15,22,46,77,125,166,196,210,132,61,22
1990,7,Male,"04 Malignant neoplasms of lymphoid, haematopoietic and related tissue",0,1,5,6,7,10,6,4,7,13,14,29,30,65,80,50,96,72,36,10
1990,7,Male,"05 Malignant neoplasm of trachea, bronchus and lung",0,0,0,0,0,0,0,1,2,13,28,61,125,229,328,357,346,247,119,25
1990,7,Male,06 Malignant neoplasm of prostate,0,0,0,0,0,0,0,0,0,2,1,6,15,42,83,137,204,186,101,37
1990,7,Male,07 Malignant neoplasm of breast,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,2,0,1
1990,7,Male,09 All other cancers (C00-D48),2,4,2,5,7,5,12,15,21,38,41,78,114,157,211,224,276,206,130,36
1990,7,Male,10 Diseases of the respiratory system,7,1,0,1,3,2,3,3,6,8,11,28,47,99,203,282,488,554,444,293
1990,7,Male,11 Diabetes,0,0,0,0,0,1,0,1,3,3,1,4,10,11,29,45,66,67,51,8
1990,7,Male,12 Ischaemic heart disease,0,0,0,0,1,0,1,5,27,55,120,240,422,671,"1,067","1,186","1,444","1,151",656,196
1990,7,Male,13 Stroke (cerebrovascular),1,0,0,1,1,0,1,7,3,10,16,28,50,105,209,340,482,585,382,132
1990,7,Male,14 Other circulatory,2,2,0,2,0,2,6,8,12,11,16,36,47,124,191,264,372,347,228,132
1990,7,Male,15 Intentional injuries,0,0,1,1,6,26,36,22,33,28,28,21,20,15,17,12,12,6,2,2
1990,7,Male,16 Unintentional injuries,2,7,8,12,68,77,55,46,45,31,28,22,26,31,29,28,43,56,40,20
1990,7,Male,17 Dementia and Alzheimers,0,0,0,0,0,0,0,0,0,0,1,2,2,4,11,22,72,104,72,34
1990,7,Male,18 All other causes,160,29,8,6,31,38,29,39,38,46,53,61,72,106,168,209,361,408,305,153
1990,7,Male,19 Neonatal,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,Female,01 Malignant neoplasm of liver and intrahepatic bile ducts,0,0,0,0,0,0,1,0,1,1,2,1,1,4,9,1,10,7,2,0
1990,7,Female,"02 Malignant neoplasm of colon, rectosigmoid junction and rectum (i.e.colorectal)",0,0,0,0,0,0,4,0,2,7,7,20,42,57,96,117,145,130,132,63
